State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
South Dakota,12/12/1998,474,12/5/1998,"2,441","330,706",0.74,,,
South Dakota,12/19/1998,535,12/12/1998,"2,526","330,706",0.76,,,
South Dakota,12/26/1998,836,12/19/1998,"2,482","330,706",0.75,,,
South Dakota,1/2/1999,758,12/26/1998,"3,268","330,706",0.99,,,
South Dakota,1/9/1999,"1,093",1/2/1999,"4,198","332,317",1.26,,,
South Dakota,1/16/1999,681,1/9/1999,"4,021","332,317",1.21,,,
South Dakota,1/23/1999,399,1/16/1999,"4,126","332,317",1.24,,,
South Dakota,1/30/1999,481,1/23/1999,"4,078","332,317",1.23,,,
South Dakota,2/6/1999,351,1/30/1999,"4,161","332,317",1.25,,,
South Dakota,2/13/1999,356,2/6/1999,"3,886","332,317",1.17,,,
South Dakota,2/20/1999,379,2/13/1999,"3,805","332,317",1.14,,,
South Dakota,2/27/1999,346,2/20/1999,"3,895","332,317",1.17,,,
South Dakota,3/6/1999,393,2/27/1999,"3,714","332,317",1.12,,,
South Dakota,3/13/1999,483,3/6/1999,"3,604","332,317",1.08,,,
South Dakota,3/20/1999,324,3/13/1999,"3,727","332,317",1.12,,,
South Dakota,3/27/1999,222,3/20/1999,"3,272","332,317",0.98,,,
South Dakota,4/3/1999,245,3/27/1999,"2,652","332,317",0.8,,,
South Dakota,4/10/1999,346,4/3/1999,"2,799","333,611",0.84,,,
South Dakota,4/17/1999,266,4/10/1999,"2,465","333,611",0.74,,,
South Dakota,4/24/1999,200,4/17/1999,"2,110","333,611",0.63,,,
South Dakota,5/1/1999,230,4/24/1999,"1,926","333,611",0.58,,,
South Dakota,5/8/1999,230,5/1/1999,"1,775","333,611",0.53,,,
South Dakota,5/15/1999,220,5/8/1999,"1,535","333,611",0.46,,,
South Dakota,5/22/1999,274,5/15/1999,"1,543","333,611",0.46,,,
South Dakota,5/29/1999,316,5/22/1999,"1,392","333,611",0.42,,,
South Dakota,6/5/1999,346,5/29/1999,"1,426","333,611",0.43,,,
South Dakota,6/12/1999,344,6/5/1999,"1,691","333,611",0.51,,,
South Dakota,6/19/1999,293,6/12/1999,"1,707","333,611",0.51,,,
South Dakota,6/26/1999,193,6/19/1999,"1,592","333,611",0.48,,,
South Dakota,7/3/1999,239,6/26/1999,"1,637","333,611",0.49,,,
South Dakota,7/10/1999,247,7/3/1999,"1,634","335,181",0.49,,,
South Dakota,7/17/1999,265,7/10/1999,"1,928","335,181",0.58,,,
South Dakota,7/24/1999,229,7/17/1999,"1,785","335,181",0.53,,,
South Dakota,7/31/1999,166,7/24/1999,"1,674","335,181",0.5,,,
South Dakota,8/7/1999,212,7/31/1999,"1,673","335,181",0.5,,,
South Dakota,8/14/1999,238,8/7/1999,"1,678","335,181",0.5,,,
South Dakota,8/21/1999,189,8/14/1999,"1,717","335,181",0.51,,,
South Dakota,8/28/1999,179,8/21/1999,"1,481","335,181",0.44,,,
South Dakota,9/4/1999,179,8/28/1999,"1,286","335,181",0.38,,,
South Dakota,9/11/1999,162,9/4/1999,"1,018","335,181",0.3,,,
South Dakota,9/18/1999,150,9/11/1999,"1,072","335,181",0.32,,,
South Dakota,9/25/1999,142,9/18/1999,984,"335,181",0.29,,,
South Dakota,10/2/1999,162,9/25/1999,959,"335,181",0.29,,,
South Dakota,10/9/1999,224,10/2/1999,907,"337,017",0.27,,,
South Dakota,10/16/1999,206,10/9/1999,904,"337,017",0.27,,,
South Dakota,10/23/1999,250,10/16/1999,"1,088","337,017",0.32,,,
South Dakota,10/30/1999,214,10/23/1999,"1,019","337,017",0.3,,,
South Dakota,11/6/1999,303,10/30/1999,"1,093","337,017",0.32,,,
South Dakota,11/13/1999,287,11/6/1999,"1,150","337,017",0.34,,,
South Dakota,11/20/1999,401,11/13/1999,"1,365","337,017",0.41,,,
South Dakota,11/27/1999,344,11/20/1999,"1,258","337,017",0.37,,,
South Dakota,12/4/1999,481,11/27/1999,"1,902","337,017",0.56,,,
South Dakota,12/11/1999,435,12/4/1999,"1,858","337,017",0.55,,,
South Dakota,12/18/1999,475,12/11/1999,"1,993","337,017",0.59,,,
South Dakota,12/25/1999,745,12/18/1999,"2,016","337,017",0.6,,,
Tennessee,1/3/1987,"19,705",12/27/1986,"57,271","1,784,504",3.21,,,
Tennessee,1/10/1987,"40,877",1/3/1987,"82,475","1,799,344",4.58,,,
Tennessee,1/17/1987,"18,966",1/10/1987,"62,726","1,799,344",3.49,,,
Tennessee,1/24/1987,"8,046",1/17/1987,"50,425","1,799,344",2.8,,,
Tennessee,1/31/1987,"12,280",1/24/1987,"55,280","1,799,344",3.07,,,
Tennessee,2/7/1987,"12,280",1/31/1987,"55,280","1,799,344",3.07,,,
Tennessee,2/14/1987,"9,267",2/7/1987,"53,687","1,799,344",2.98,,,
Tennessee,2/21/1987,"6,302",2/14/1987,"49,246","1,799,344",2.74,,,
Tennessee,2/28/1987,"8,379",2/21/1987,"52,684","1,799,344",2.93,,,
Tennessee,3/7/1987,"7,487",2/28/1987,"49,880","1,799,344",2.77,,,
Tennessee,3/14/1987,"6,133",3/7/1987,"47,281","1,799,344",2.63,,,
Tennessee,3/21/1987,"5,739",3/14/1987,"45,196","1,799,344",2.51,,,
Tennessee,3/28/1987,"5,408",3/21/1987,"43,700","1,799,344",2.43,,,
Tennessee,4/4/1987,"7,828",3/28/1987,"42,898","1,799,344",2.38,,,
Tennessee,4/11/1987,"8,505",4/4/1987,"41,796","1,817,305",2.3,,,
Tennessee,4/18/1987,"6,328",4/11/1987,"39,227","1,817,305",2.16,,,
Tennessee,4/25/1987,"8,055",4/18/1987,"42,017","1,817,305",2.31,,,
Tennessee,5/2/1987,"5,644",4/25/1987,"37,791","1,817,305",2.08,,,
Tennessee,5/9/1987,"5,586",5/2/1987,"35,321","1,817,305",1.94,,,
Tennessee,5/16/1987,"5,696",5/9/1987,"34,920","1,817,305",1.92,,,
Tennessee,5/23/1987,"5,196",5/16/1987,"30,406","1,817,305",1.67,,,
Tennessee,5/30/1987,"5,176",5/23/1987,"37,027","1,817,305",2.04,,,
Tennessee,6/6/1987,"6,604",5/30/1987,"34,963","1,817,305",1.92,,,
Tennessee,6/13/1987,"6,646",6/6/1987,"34,787","1,817,305",1.91,,,
Tennessee,6/20/1987,"5,333",6/13/1987,"35,113","1,817,305",1.93,,,
Tennessee,6/27/1987,"5,456",6/20/1987,"35,096","1,817,305",1.93,,,
Tennessee,7/4/1987,"5,518",6/27/1987,"34,340","1,817,305",1.89,,,
Tennessee,7/11/1987,"19,167",7/4/1987,"44,070","1,833,260",2.4,,,
Tennessee,7/18/1987,"20,043",7/11/1987,"48,696","1,833,260",2.66,,,
Tennessee,7/25/1987,"9,297",7/18/1987,"40,646","1,833,260",2.22,,,
Tennessee,8/1/1987,"5,487",7/25/1987,"36,686","1,833,260",2,,,
Tennessee,8/8/1987,"5,929",8/1/1987,"36,249","1,833,260",1.98,,,
Tennessee,8/15/1987,"5,545",8/8/1987,"35,976","1,833,260",1.96,,,
Tennessee,8/22/1987,"5,780",8/15/1987,"34,375","1,833,260",1.88,,,
Tennessee,8/29/1987,"4,836",8/22/1987,"33,025","1,833,260",1.8,,,
Tennessee,9/5/1987,"5,198",8/29/1987,"31,594","1,833,260",1.72,,,
Tennessee,9/12/1987,"4,287",9/5/1987,"31,441","1,833,260",1.72,,,
Tennessee,9/19/1987,"5,169",9/12/1987,"30,765","1,833,260",1.68,,,
Tennessee,9/26/1987,"4,207",9/19/1987,"29,994","1,833,260",1.64,,,
Tennessee,10/3/1987,"4,503",9/26/1987,"28,461","1,833,260",1.55,,,
Tennessee,10/10/1987,"5,532",10/3/1987,"28,927","1,851,068",1.56,,,
Tennessee,10/24/1987,"4,867",10/17/1987,"29,017","1,851,068",1.57,,,
Tennessee,10/31/1987,"5,162",10/24/1987,"28,752","1,851,068",1.55,,,
Tennessee,11/7/1987,"7,348",10/31/1987,"30,311","1,851,068",1.64,,,
Tennessee,11/14/1987,"5,902",11/7/1987,"29,550","1,851,068",1.6,,,
Tennessee,11/21/1987,"6,346",11/14/1987,"31,380","1,851,068",1.7,,,
Tennessee,11/28/1987,"4,992",11/21/1987,"28,439","1,851,068",1.54,,,
Tennessee,12/5/1987,"11,720",11/28/1987,"38,960","1,851,068",2.1,,,
Tennessee,12/12/1987,"8,938",12/5/1987,"37,516","1,851,068",2.03,,,
Tennessee,12/19/1987,"7,222",12/12/1987,"36,780","1,851,068",1.99,,,
Tennessee,12/26/1987,"9,775",12/19/1987,"37,349","1,851,061",2.02,,,
Tennessee,1/2/1988,"19,798",12/26/1987,"49,434","1,851,068",2.67,,,
Tennessee,1/9/1988,"30,124",1/2/1988,"69,387","1,870,470",3.71,,,
Tennessee,1/16/1988,"28,750",1/9/1988,"67,946","1,870,470",3.63,,,
Tennessee,1/23/1988,"14,795",1/16/1988,"56,309","1,870,470",3.01,,,
Tennessee,1/30/1988,"10,177",1/23/1988,"53,805","1,870,470",2.88,,,
Tennessee,2/6/1988,"8,234",1/30/1988,"52,551","1,870,470",2.81,,,
Tennessee,2/13/1988,"6,795",2/6/1988,"51,848","1,870,470",2.77,,,
Tennessee,2/20/1988,"6,528",2/13/1988,"49,225","1,870,470",2.63,,,
Tennessee,2/27/1988,"6,134",2/20/1988,"51,955","1,870,470",2.78,,,
Tennessee,3/5/1988,"5,997",2/27/1988,"48,481","1,870,470",2.59,,,
Tennessee,3/12/1988,"5,563",3/5/1988,"47,416","1,870,470",2.53,,,
Tennessee,3/19/1988,"6,037",3/12/1988,"46,458","1,870,470",2.48,,,
Tennessee,3/26/1988,"5,424",3/19/1988,"43,548","1,870,470",2.33,,,
Tennessee,4/2/1988,"4,303",3/26/1988,"39,913","1,870,470",2.13,,,
Tennessee,4/9/1988,"7,428",4/2/1988,"40,673","1,892,317",2.15,,,
Tennessee,4/16/1988,"7,226",4/9/1988,"39,819","1,892,317",2.1,,,
Tennessee,4/23/1988,"5,968",4/16/1988,"38,689","1,892,317",2.04,,,
Tennessee,4/30/1988,"4,632",4/23/1988,"35,584","1,892,317",1.88,,,
Tennessee,5/7/1988,"5,289",4/30/1988,"34,206","1,892,317",1.81,,,
Tennessee,5/14/1988,"4,731",5/7/1988,"33,085","1,892,317",1.75,,,
Tennessee,5/21/1988,"4,618",5/14/1988,"33,311","1,892,317",1.76,,,
Tennessee,5/28/1988,"5,670",5/21/1988,"32,394","1,892,317",1.71,,,
Tennessee,6/4/1988,"5,567",5/28/1988,"32,183","1,892,317",1.7,,,
Tennessee,6/11/1988,"5,725",6/4/1988,"32,378","1,892,317",1.71,,,
Tennessee,6/18/1988,"5,354",6/11/1988,"33,100","1,892,317",1.75,,,
Tennessee,6/25/1988,"5,401",6/18/1988,"32,879","1,892,317",1.74,,,
Tennessee,7/2/1988,"5,613",6/25/1988,"33,709","1,892,317",1.78,,,
Tennessee,7/9/1988,"8,632",7/2/1988,"34,237","1,915,000",1.79,,,
Tennessee,7/16/1988,"23,114",7/9/1988,"49,253","1,915,000",2.57,,,
Tennessee,7/23/1988,"15,822",7/16/1988,"44,765","1,915,000",2.34,,,
Tennessee,7/30/1988,"8,107",7/23/1988,"38,879","1,915,000",2.03,,,
Tennessee,8/6/1988,"7,275",7/30/1988,"37,460","1,915,000",1.96,,,
Tennessee,8/13/1988,"7,091",8/6/1988,"37,637","1,915,000",1.97,,,
Tennessee,8/20/1988,"5,987",8/13/1988,"36,181","1,915,000",1.89,,,
Tennessee,8/27/1988,"5,673",8/20/1988,"35,540","1,915,000",1.86,,,
Tennessee,9/3/1988,"5,252",8/27/1988,"34,036","1,915,000",1.78,,,
Tennessee,9/10/1988,"4,325",9/3/1988,"31,809","1,915,000",1.66,,,
Tennessee,9/17/1988,"7,407",9/10/1988,"35,071","1,915,000",1.83,,,
Tennessee,9/24/1988,"5,062",9/17/1988,"32,518","1,915,000",1.7,,,
Tennessee,10/1/1988,"4,602",9/24/1988,"31,194","1,915,000",1.63,,,
Tennessee,10/8/1988,"5,831",10/1/1988,"30,709","1,934,658",1.59,,,
Tennessee,10/15/1988,"5,316",10/8/1988,"30,401","1,934,514",1.57,,,
Tennessee,10/22/1988,"5,691",10/15/1988,"32,067","1,934,514",1.66,,,
Tennessee,10/29/1988,"6,387",10/22/1988,"31,916","1,934,514",1.65,,,
Tennessee,11/5/1988,"7,346",10/29/1988,"32,189","1,934,514",1.66,,,
Tennessee,11/12/1988,"5,896",11/5/1988,"32,131","1,934,514",1.66,,,
Tennessee,11/19/1988,"7,503",11/12/1988,"35,168","1,934,514",1.82,,,
Tennessee,11/26/1988,"4,951",11/19/1988,"31,324","1,934,514",1.62,,,
Tennessee,12/3/1988,"9,931",11/26/1988,"40,881","1,934,514",2.11,,,
Tennessee,12/10/1988,"9,381",12/3/1988,"38,146","1,934,514",1.97,,,
Tennessee,12/17/1988,"7,696",12/10/1988,"40,763","1,934,514",2.11,,,
Tennessee,12/24/1988,"6,090",12/17/1988,"38,041","1,934,514",1.97,,,
Tennessee,12/31/1988,"12,823",12/24/1988,"44,981","1,934,514",2.33,,,
Tennessee,1/7/1989,"29,090",12/31/1988,"61,669","1,954,087",3.16,,,
Tennessee,1/14/1989,"29,932",1/7/1989,"68,192","1,954,087",3.49,,,
Tennessee,1/21/1989,"10,869",1/14/1989,"52,185","1,954,087",2.67,,,
Tennessee,1/28/1989,"7,991",1/21/1989,"52,341","1,954,087",2.68,,,
Tennessee,2/4/1989,"7,062",1/28/1989,"50,032","1,954,087",2.56,,,
Tennessee,2/11/1989,"7,546",2/4/1989,"50,582","1,954,087",2.59,,,
Tennessee,2/18/1989,"7,140",2/11/1989,"47,078","1,954,087",2.41,,,
Tennessee,2/25/1989,"7,838",2/18/1989,"55,041","1,954,087",2.82,,,
Tennessee,3/4/1989,"7,403",2/25/1989,"52,674","1,954,087",2.7,,,
Tennessee,3/11/1989,"6,131",3/4/1989,"50,087","1,954,087",2.56,,,
Tennessee,3/18/1989,"4,670",3/11/1989,"47,548","1,954,087",2.43,,,
Tennessee,3/25/1989,"4,365",3/18/1989,"41,451","1,954,087",2.12,,,
Tennessee,4/1/1989,"6,390",3/25/1989,"44,023","1,954,087",2.25,,,
Tennessee,4/8/1989,"7,459",4/1/1989,"39,667","1,954,087",2.03,,,
Tennessee,4/15/1989,"8,244",4/8/1989,"41,430","1,972,689",2.1,,,
Tennessee,4/22/1989,"4,595",4/15/1989,"37,455","1,972,689",1.9,,,
Tennessee,4/29/1989,"3,960",4/22/1989,"35,196","1,972,689",1.78,,,
Tennessee,5/6/1989,"5,880",4/29/1989,"34,505","1,972,689",1.75,,,
Tennessee,5/13/1989,"6,126",5/6/1989,"35,037","1,972,689",1.78,,,
Tennessee,5/20/1989,"5,719",5/13/1989,"33,800","1,972,689",1.71,,,
Tennessee,5/27/1989,"5,141",5/20/1989,"32,678","1,972,689",1.66,,,
Tennessee,6/3/1989,"5,432",5/27/1989,"31,314","1,972,689",1.59,,,
Tennessee,6/10/1989,"8,294",6/3/1989,"35,632","1,972,689",1.81,,,
Tennessee,6/17/1989,"6,445",6/10/1989,"35,145","1,972,689",1.78,,,
Tennessee,6/24/1989,"6,475",6/17/1989,"35,311","1,972,689",1.79,,,
Tennessee,7/1/1989,"6,336",6/24/1989,"35,588","1,972,689",1.8,,,
Tennessee,7/8/1989,"9,145",7/1/1989,"35,194","1,972,689",1.78,,,
Tennessee,7/15/1989,"26,333",7/8/1989,"55,318","1,990,050",2.78,,,
Tennessee,7/22/1989,"18,302",7/15/1989,"49,626","1,990,050",2.49,,,
Tennessee,7/29/1989,"7,739",7/22/1989,"38,112","1,990,050",1.92,,,
Tennessee,8/5/1989,"7,187",7/29/1989,"37,550","1,990,050",1.89,,,
Tennessee,8/12/1989,"9,045",8/5/1989,"39,297","1,990,050",1.97,,,
Tennessee,8/19/1989,"7,641",8/12/1989,"38,468","1,990,050",1.93,,,
Tennessee,8/26/1989,"6,792",8/19/1989,"36,838","1,990,050",1.85,,,
Tennessee,9/2/1989,"5,351",8/26/1989,"32,746","1,990,050",1.65,,,
Tennessee,9/9/1989,"4,956",9/2/1989,"34,098","1,990,050",1.71,,,
Tennessee,9/16/1989,"6,625",9/9/1989,"35,394","1,990,050",1.78,,,
Tennessee,9/23/1989,"5,704",9/16/1989,"33,582","1,990,050",1.69,,,
Tennessee,9/30/1989,"5,750",9/23/1989,"32,409","1,990,050",1.63,,,
Tennessee,10/7/1989,"8,592",9/30/1989,"34,929","1,990,050",1.76,,,
Tennessee,10/14/1989,"5,363",10/7/1989,"33,453","2,008,019",1.67,,,
Tennessee,10/21/1989,"5,734",10/14/1989,"34,468","2,008,019",1.72,,,
Tennessee,10/28/1989,"6,019",10/21/1989,"35,315","2,008,019",1.76,,,
Tennessee,11/4/1989,"6,997",10/28/1989,"36,063","2,008,019",1.8,,,
Tennessee,11/11/1989,"6,884",11/4/1989,"35,166","2,008,019",1.75,,,
Tennessee,11/18/1989,"8,323",11/11/1989,"38,710","2,008,019",1.93,,,
Tennessee,11/25/1989,"6,278",11/18/1989,"33,922","2,008,019",1.69,,,
Tennessee,12/2/1989,"10,532",11/25/1989,"46,767","2,008,019",2.33,,,
Tennessee,12/9/1989,"14,781",12/2/1989,"46,278","2,008,019",2.3,,,
Tennessee,12/16/1989,"7,579",12/9/1989,"43,870","2,008,019",2.18,,,
Tennessee,12/23/1989,"11,747",12/16/1989,"47,469","2,008,019",2.36,,,
Tennessee,12/30/1989,"14,304",12/23/1989,"53,425","2,008,019",2.66,,,
Tennessee,1/6/1990,"27,767",12/30/1989,"71,244","2,008,019",3.55,,,
Tennessee,1/13/1990,"34,615",1/6/1990,"74,562","2,026,702",3.68,,,
Tennessee,1/20/1990,"19,021",1/13/1990,"75,948","2,026,702",3.75,,,
Tennessee,1/27/1990,"13,115",1/20/1990,"63,255","2,026,702",3.12,,,
Tennessee,2/3/1990,"9,745",1/27/1990,"60,905","2,026,702",3.01,,,
Tennessee,2/10/1990,"8,747",2/3/1990,"59,959","2,026,702",2.96,,,
Tennessee,2/17/1990,"7,861",2/10/1990,"59,319","2,026,702",2.93,,,
Tennessee,2/24/1990,"8,395",2/17/1990,"58,165","2,026,702",2.87,,,
Tennessee,3/3/1990,"9,462",2/24/1990,"60,148","2,026,702",2.97,,,
Tennessee,3/10/1990,"8,793",3/3/1990,"57,807","2,026,702",2.85,,,
Tennessee,3/17/1990,"6,109",3/10/1990,"54,257","2,026,702",2.68,,,
Tennessee,3/24/1990,"6,373",3/17/1990,"51,849","2,026,702",2.56,,,
Tennessee,3/31/1990,"6,838",3/24/1990,"51,254","2,026,702",2.53,,,
Tennessee,4/7/1990,"10,091",3/31/1990,"50,334","2,026,702",2.48,,,
Tennessee,4/14/1990,"8,441",4/7/1990,"50,201","2,043,209",2.46,,,
Tennessee,4/21/1990,"7,932",4/14/1990,"48,883","2,043,209",2.39,,,
Tennessee,4/28/1990,"6,536",4/21/1990,"46,016","2,043,209",2.25,,,
Tennessee,5/5/1990,"6,554",4/28/1990,"43,968","2,043,209",2.15,,,
Tennessee,5/12/1990,"7,013",5/5/1990,"43,730","2,043,209",2.14,,,
Tennessee,5/19/1990,"6,863",5/12/1990,"41,003","2,043,209",2.01,,,
Tennessee,5/26/1990,"7,199",5/19/1990,"43,392","2,043,209",2.12,,,
Tennessee,6/2/1990,"5,282",5/26/1990,"40,570","2,043,209",1.99,,,
Tennessee,6/9/1990,"6,145",6/2/1990,"43,872","2,043,209",2.15,,,
Tennessee,6/16/1990,"6,215",6/9/1990,"43,848","2,043,209",2.15,,,
Tennessee,6/23/1990,"6,220",6/16/1990,"43,721","2,043,209",2.14,,,
Tennessee,6/30/1990,"6,043",6/23/1990,"43,652","2,043,209",2.14,,,
Tennessee,7/7/1990,"8,767",6/30/1990,"42,222","2,043,209",2.07,,,
Tennessee,7/14/1990,"22,199",7/7/1990,"61,385","2,057,555",2.98,,,
Tennessee,7/21/1990,"22,418",7/14/1990,"63,787","2,057,555",3.1,,,
Tennessee,7/28/1990,"10,736",7/21/1990,"47,582","2,057,555",2.31,,,
Tennessee,8/4/1990,"8,433",7/28/1990,"44,935","2,057,555",2.18,,,
Tennessee,8/11/1990,"8,544",8/4/1990,"44,059","2,057,555",2.14,,,
Tennessee,8/18/1990,"8,351",8/11/1990,"44,873","2,057,555",2.18,,,
Tennessee,8/25/1990,"8,718",8/18/1990,"44,491","2,057,555",2.16,,,
Tennessee,9/1/1990,"7,151",8/25/1990,"42,288","2,057,555",2.06,,,
Tennessee,9/8/1990,"8,779",9/1/1990,"41,360","2,057,555",2.01,,,
Tennessee,9/15/1990,"7,476",9/8/1990,"43,379","2,057,555",2.11,,,
Tennessee,9/22/1990,"7,926",9/15/1990,"43,892","2,057,555",2.13,,,
Tennessee,9/29/1990,"6,593",9/22/1990,"38,078","2,057,555",1.85,,,
Tennessee,10/6/1990,"8,543",9/29/1990,"42,989","2,057,555",2.09,,,
Tennessee,10/13/1990,"10,706",10/6/1990,"43,584","2,068,818",2.11,,,
Tennessee,10/20/1990,"7,769",10/13/1990,"42,962","2,068,818",2.08,,,
Tennessee,10/27/1990,"7,407",10/20/1990,"43,054","2,068,818",2.08,,,
Tennessee,11/3/1990,"9,791",10/27/1990,"45,433","2,068,818",2.2,,,
Tennessee,11/10/1990,"10,635",11/3/1990,"46,382","2,068,818",2.24,,,
Tennessee,11/17/1990,"9,189",11/10/1990,"47,415","2,068,818",2.29,,,
Tennessee,11/24/1990,"7,472",11/17/1990,"46,980","2,068,818",2.27,,,
Tennessee,12/1/1990,"17,486",11/24/1990,"63,502","2,068,818",3.07,,,
Tennessee,12/8/1990,"15,176",12/1/1990,"58,542","2,068,818",2.83,,,
Tennessee,12/15/1990,"12,161",12/8/1990,"60,457","2,068,818",2.92,,,
Tennessee,12/22/1990,"11,018",12/15/1990,"59,422","2,068,818",2.87,,,
Tennessee,12/29/1990,"14,439",12/22/1990,"64,692","2,068,818",3.13,,,
Tennessee,1/5/1991,"20,492",12/29/1990,"84,463","2,068,818",4.08,,,
Tennessee,1/12/1991,"35,215",1/5/1991,"108,615","2,076,843",5.23,,,
Tennessee,1/19/1991,"14,426",1/12/1991,"95,605","2,076,843",4.6,,,
Tennessee,1/26/1991,"8,546",1/19/1991,"75,641","2,076,843",3.64,,,
Tennessee,2/2/1991,"9,309",1/26/1991,"82,094","2,076,843",3.95,,,
Tennessee,2/9/1991,"9,743",2/2/1991,"81,985","2,076,843",3.95,,,
Tennessee,2/16/1991,"8,554",2/9/1991,"83,306","2,076,843",4.01,,,
Tennessee,2/23/1991,"5,754",2/16/1991,"81,286","2,076,843",3.91,,,
Tennessee,3/2/1991,"14,680",2/23/1991,"86,990","2,076,843",4.19,,,
Tennessee,3/9/1991,"11,151",3/2/1991,"81,172","2,076,843",3.91,,,
Tennessee,3/16/1991,"9,476",3/9/1991,"79,642","2,076,843",3.83,,,
Tennessee,3/23/1991,"8,717",3/16/1991,"77,008","2,076,843",3.71,,,
Tennessee,3/30/1991,"7,720",3/23/1991,"70,594","2,076,843",3.4,,,
Tennessee,4/6/1991,"12,673",3/30/1991,"76,611","2,076,843",3.69,,,
Tennessee,4/13/1991,"10,999",4/6/1991,"70,050","2,081,472",3.37,,,
Tennessee,4/20/1991,"11,223",4/13/1991,"69,841","2,081,472",3.36,,,
Tennessee,4/27/1991,"7,820",4/20/1991,"64,347","2,081,472",3.09,,,
Tennessee,5/4/1991,"8,061",4/27/1991,"62,525","2,081,472",3,,,
Tennessee,5/11/1991,"8,401",5/4/1991,"61,277","2,081,472",2.94,,,
Tennessee,5/18/1991,"6,271",5/11/1991,"58,025","2,081,472",2.79,,,
Tennessee,5/25/1991,"7,072",5/18/1991,"57,649","2,081,472",2.77,,,
Tennessee,6/1/1991,"7,130",5/25/1991,"54,944","2,081,472",2.64,,,
Tennessee,6/8/1991,"8,895",6/1/1991,"57,142","2,081,472",2.75,,,
Tennessee,6/15/1991,"7,079",6/8/1991,"55,817","2,081,472",2.68,,,
Tennessee,6/22/1991,"6,667",6/15/1991,"55,381","2,081,472",2.66,,,
Tennessee,6/29/1991,"6,771",6/22/1991,"54,882","2,081,472",2.64,,,
Tennessee,7/6/1991,"9,379",6/29/1991,"55,029","2,081,472",2.64,,,
Tennessee,7/13/1991,"24,413",7/6/1991,"69,550","2,083,338",3.34,,,
Tennessee,7/20/1991,"16,415",7/13/1991,"64,323","2,083,338",3.09,,,
Tennessee,7/27/1991,"7,962",7/20/1991,"57,424","2,083,338",2.76,,,
Tennessee,8/3/1991,"8,013",7/27/1991,"55,455","2,083,338",2.66,,,
Tennessee,8/10/1991,"8,094",8/3/1991,"55,237","2,083,338",2.65,,,
Tennessee,8/17/1991,"8,547",8/10/1991,"54,393","2,083,338",2.61,,,
Tennessee,8/24/1991,"7,265",8/17/1991,"53,353","2,083,338",2.56,,,
Tennessee,8/31/1991,"5,314",8/24/1991,"49,421","2,083,338",2.37,,,
Tennessee,9/7/1991,"5,435",8/31/1991,"47,785","2,083,338",2.29,,,
Tennessee,9/14/1991,"7,602",9/7/1991,"49,228","2,083,338",2.36,,,
Tennessee,9/21/1991,"6,327",9/14/1991,"46,831","2,083,338",2.25,,,
Tennessee,9/28/1991,"5,187",9/21/1991,"45,172","2,083,338",2.17,,,
Tennessee,10/5/1991,"7,553",9/28/1991,"44,943","2,083,338",2.16,,,
Tennessee,10/12/1991,"7,462",10/5/1991,"44,995","2,080,762",2.16,,,
Tennessee,10/19/1991,"6,697",10/12/1991,"45,433","2,080,762",2.18,,,
Tennessee,10/26/1991,"6,791",10/19/1991,"46,469","2,080,762",2.23,,,
Tennessee,11/2/1991,"7,306",10/26/1991,"46,530","2,080,762",2.24,,,
Tennessee,11/9/1991,"9,164",11/2/1991,"48,031","2,080,762",2.31,,,
Tennessee,11/16/1991,"7,995",11/9/1991,"47,889","2,080,762",2.3,,,
Tennessee,11/23/1991,"14,328",11/16/1991,"50,682","2,080,762",2.44,,,
Tennessee,11/30/1991,"7,740",11/23/1991,"45,758","2,080,762",2.2,,,
Tennessee,12/7/1991,"17,611",11/30/1991,"63,918","2,080,762",3.07,,,
Tennessee,12/14/1991,"12,314",12/7/1991,"60,932","2,080,762",2.93,,,
Tennessee,12/21/1991,"10,094",12/14/1991,"59,275","2,080,762",2.85,,,
Tennessee,12/28/1991,"9,886",12/21/1991,"56,756","2,080,762",2.73,,,
Tennessee,1/4/1992,"26,865",12/28/1991,"77,226","2,080,762",3.71,,,
Tennessee,1/11/1992,"52,529",1/4/1992,"114,640","2,074,096",5.53,,,
Tennessee,1/18/1992,"24,052",1/11/1992,"88,894","2,074,096",4.29,,,
Tennessee,1/25/1992,"12,457",1/18/1992,"74,678","2,074,096",3.6,,,
Tennessee,2/1/1992,"9,074",1/25/1992,"74,778","2,074,096",3.61,,,
Tennessee,2/8/1992,"9,496",2/1/1992,"74,495","2,074,096",3.59,,,
Tennessee,2/15/1992,"9,445",2/8/1992,"73,982","2,074,096",3.57,,,
Tennessee,2/22/1992,"6,797",2/15/1992,"69,560","2,074,096",3.35,,,
Tennessee,2/29/1992,"9,332",2/22/1992,"72,816","2,074,096",3.51,,,
Tennessee,3/7/1992,"8,363",2/29/1992,"69,959","2,074,096",3.37,,,
Tennessee,3/14/1992,"6,779",3/7/1992,"65,694","2,074,096",3.17,,,
Tennessee,3/21/1992,"6,381",3/14/1992,"64,435","2,074,096",3.11,,,
Tennessee,3/28/1992,"6,378",3/21/1992,"61,328","2,074,096",2.96,,,
Tennessee,4/4/1992,"7,303",3/28/1992,"60,024","2,074,096",2.89,,,
